date,retail_price,wholesale_price,average_temperature,average_rainfall,diesel_price
2015-09-14,113.41,54.17,26.53,3.29,95.0
2015-09-21,119.19,60.0,26.58,5.0,95.0
2015-09-28,113.41,35.83,26.14,3.69,95.0
2015-10-05,120.0,40.45,26.51,3.19,95.0
2015-10-12,122.35,41.36,26.5,35.29,95.0
2015-10-19,123.65,46.37,25.86,32.2,95.0
2015-10-26,125.65,57.27,24.7,56.11,95.0
2015-11-02,128.46,73.0,25.21,17.7,95.0
2015-11-09,157.5,92.73,24.72,25.97,95.0
2015-11-16,170.45,100.0,25.42,7.36,95.0
2015-11-23,169.74,85.38,25.16,3.76,95.0
2015-11-30,153.42,79.09,25.0,11.16,95.0
2015-12-07,155.0,97.14,25.76,12.63,95.0
2015-12-14,190.75,127.92,25.1,5.7,95.0
2015-12-21,242.11,170.0,24.56,1.16,95.0
2016-01-04,197.5,107.5,25.08,0.47,95.0
2016-01-11,160.48,87.27,24.24,0.0,95.0
2016-01-18,154.02,82.5,25.28,1.16,95.0
2016-01-25,140.0,67.5,24.91,0.16,95.0
2016-02-01,133.78,55.0,25.01,0.0,95.0
2016-02-08,135.5,63.34,26.3,0.17,95.0
2016-02-15,114.13,43.64,26.38,1.29,95.0
2016-02-22,102.89,40.05,26.33,0.36,95.0
2016-02-29,112.5,58.5,27.22,0.34,95.0
2016-03-07,121.25,65.56,28.22,0.47,95.0
2016-03-14,131.0,75.0,28.71,0.61,95.0
2016-03-21,131.46,77.5,28.69,0.11,95.0
2016-03-28,126.89,65.0,28.1,2.04,95.0
2016-04-04,118.41,45.84,28.89,2.26,95.0
2016-04-11,137.56,65.45,29.03,0.79,95.0
2016-04-18,122.0,46.25,28.67,4.73,95.0
2016-04-25,101.22,27.09,28.9,5.37,95.0
2016-05-02,104.75,47.92,27.67,7.11,95.0
2016-05-09,117.45,60.0,26.29,50.97,95.0
2016-05-16,135.11,72.08,26.3,41.09,95.0
2016-05-23,177.9,87.5,26.78,1.94,95.0
2016-05-30,201.79,114.72,26.51,2.2,95.0
2016-06-06,208.21,125.0,26.71,2.27,95.0
2016-06-13,202.68,99.09,25.96,3.67,95.0
2016-06-20,145.12,65.83,26.05,3.11,95.0
2016-06-27,139.52,55.84,26.59,2.26,95.0
2016-07-04,131.59,55.71,26.65,2.17,95.0
2016-07-11,130.1,53.89,26.29,1.79,95.0
2016-07-18,133.75,58.5,26.06,2.13,95.0
2016-07-25,133.95,69.17,26.06,3.1,95.0
2016-08-01,119.05,67.0,26.82,1.2,95.0
2016-08-08,111.92,60.0,26.77,1.73,95.0
2016-08-15,98.5,50.0,26.43,2.29,95.0
2016-08-22,117.73,56.67,26.04,3.5,95.0
2016-08-29,110.89,57.5,26.01,1.7,95.0
2016-09-05,109.76,54.5,26.59,0.51,95.0
2016-09-12,114.55,56.5,26.85,2.21,95.0
2016-09-19,117.67,58.21,26.93,1.96,95.0
2016-09-26,116.74,55.91,26.99,0.63,95.0
2016-10-03,110.75,51.79,27.19,0.41,95.0
2016-10-10,112.56,60.0,27.54,2.06,95.0
2016-10-17,121.78,62.5,26.56,1.2,95.0
2016-10-24,124.42,63.6,26.28,1.47,95.0
2016-10-31,114.52,60.0,25.54,10.54,95.0
2016-11-07,107.39,43.57,25.58,4.2,95.0
2016-11-14,117.95,57.14,25.26,9.7,95.0
2016-11-21,107.87,55.71,25.29,6.77,95.0
2016-11-28,110.0,56.43,23.74,1.13,95.0
2016-12-05,92.0,40.71,24.78,1.66,95.0
2016-12-12,96.36,44.64,25.05,0.54,95.0
2016-12-19,94.5,34.29,23.91,3.16,95.0
2016-12-26,92.6,32.5,25.01,1.29,95.0
2017-01-02,84.25,30.71,23.66,0.1,95.0
2017-01-09,87.5,32.5,24.25,0.0,95.0
2017-01-16,89.51,40.36,24.04,1.53,95.0
2017-01-23,102.25,50.0,24.55,13.16,95.0
2017-01-30,99.5,43.21,23.23,0.21,95.0
2017-02-06,98.29,37.86,24.33,0.0,95.0
2017-02-13,105.71,48.33,24.97,0.66,95.0
2017-02-20,105.71,48.33,26.55,1.29,95.0
2017-02-27,115.2,55.0,25.89,4.74,95.0
2017-03-06,101.16279069767442,181.428571428571,26.35,6.6,95.0
2017-03-13,91.25,171.111111111111,25.81,6.01,95.0
2017-03-20,82.43243243243244,165.0,26.21,0.33,95.0
2017-03-27,107.0,154.444444444444,27.07,2.21,95.0
2017-04-03,107.6923076923077,148.333333333333,27.57,2.73,95.0
2017-04-10,136.57142857142858,143.33333333333334,26.95,9.31,95.0
2017-04-17,140.0,124.0,27.08,0.73,95.0
2017-04-24,114.73684210526316,118.333333333333,27.76,2.76,95.0
2017-05-01,130.97560975609755,117.5,27.08,12.26,95.0
2017-05-08,148.2051282051282,112.857142857142,26.63,6.9,95.0
2017-05-15,149.23076923076923,108.571428571428,26.26,6.11,95.0
2017-05-22,149.71428571428572,81.6666666666666,25.45,7.49,95.0
2017-05-29,181.8421052631579,56.6666666666666,24.72,11.61,95.0
2017-06-05,210.3703703703704,108.75,25.21,5.86,95.0
2017-06-12,216.31578947368425,107.142857142857,25.66,3.56,95.0
2017-06-19,172.1875,105.7142857,24.83,6.31,95.0
2017-06-26,171.42857142857142,130.0,24.91,6.04,95.0
2017-07-03,145.78947368421052,108.333333333333,25.12,4.33,95.0
2017-07-10,150.27027027027026,131.666666666666,24.99,5.39,95.0
2017-07-17,153.52941176470588,136.6666667,25.31,3.23,95.0
2017-07-24,177.3684210526316,120.0,25.51,3.63,95.0
2017-07-31,177.4193548387097,105.714285714285,24.52,9.59,95.0
2017-08-07,175.45454545454547,130.0,25.24,5.4,95.0
2017-08-14,173.25581395348837,113.75,24.54,6.67,95.0
2017-08-21,170.0,150.0,24.74,5.57,95.0
2017-08-28,176.1764705882353,131.428571428571,25.35,13.23,95.0
2017-09-04,185.8823529411765,115.0,24.45,7.53,95.0
2017-09-11,206.0606060606061,111.666666666666,24.9,6.59,95.0
2017-09-18,184.73684210526315,111.1111111,24.95,3.04,95.0
2017-09-25,214.19354838709677,125.0,24.58,3.64,95.0
2017-10-02,222.16216216216216,116.0,25.19,3.46,95.0
2017-10-09,213.9393939393939,111.6666667,24.24,11.0,95.0
2017-10-16,208.75,107.7777778,24.94,10.86,95.0
2017-10-23,201.31578947368425,102.2222222,25.01,13.39,95.0
2017-10-30,200.58823529411765,84.54545455,24.56,15.16,95.0
2017-11-06,216.58536585365857,60.83333333,24.56,5.06,95.0
2017-11-13,232.0,56.11111111,24.49,1.17,95.0
2017-11-20,229.42857142857144,54.0,24.36,8.8,95.0
2017-11-27,197.8947368421053,53.33333333,24.03,23.3,95.0
2017-12-04,197.5,55.71428571,24.35,1.2,95.0
2017-12-11,210.78947368421052,61.42857143,24.66,3.54,95.0
2017-12-18,213.90243902439025,71.66666667,23.74,0.17,95.0
2017-12-25,262.05882352941177,77.5,24.04,0.46,95.0
2018-01-01,299.2857142857143,211.5384615,23.34,0.16,95.0
2018-01-08,201.33333333333337,111.6666667,24.16,2.61,95.0
2018-01-15,159.53488372093022,65.38461538,23.09,0.0,95.0
2018-01-22,140.5,63.07692308,24.68,0.01,95.0
2018-01-29,132.56410256410257,45.0,24.81,0.99,95.0
2018-02-05,122.3076923076923,41.78571429,25.89,1.23,95.0
2018-02-12,129.42857142857142,57.30769231,25.29,0.26,95.0
2018-02-19,132.94117647058823,60.83333333,25.23,0.27,95.0
2018-02-26,146.0,76.92307692,26.27,3.5,95.0
2018-03-05,129.41176470588235,74.64285714,25.76,2.33,95.0
2018-03-12,127.42857142857144,52.08333333,26.29,6.41,95.0
2018-03-19,123.24324324324324,51.33333333,26.96,17.44,95.0
2018-03-26,123.33333333333331,48.33333333,26.79,4.64,95.0
2018-04-02,120.0,46.92307692,26.3,7.03,95.0
2018-04-09,116.66666666666669,43.92857143,26.4,7.4,95.0
2018-04-16,115.92592592592592,42.14285714,26.42,2.04,95.0
2018-04-23,108.37837837837836,40.71428571,26.66,8.73,95.0
2018-04-30,114.375,55.41666667,26.47,5.2,95.0
2018-05-07,135.0,65.83333333,25.96,12.53,95.0
2018-05-14,141.76470588235293,72.66666667,25.5,10.4,95.0
2018-05-21,146.8421052631579,73.21428571,24.69,11.36,109.0
2018-05-28,157.02702702702703,77.0,25.29,8.91,109.0
2018-06-04,188.4848484848485,102.5,24.99,11.17,109.0
2018-06-11,203.33333333333337,140.8333333,24.78,7.69,109.0
2018-06-18,193.1578947368421,109.1666667,24.51,7.46,109.0
2018-06-25,176.92307692307693,95.0,24.7,6.7,109.0
2018-07-02,173.42857142857142,78.46153846,24.84,5.3,109.0
2018-07-09,159.72222222222223,61.42857143,24.2,11.09,109.0
2018-07-16,159.39,67.69,24.91,6.99,109.0
2018-07-23,162.0,70.0,24.83,5.41,118.0
2018-07-30,164.0,73.57142857,24.56,5.87,118.0
2018-08-06,152.28571428571428,70.38461538,23.81,9.59,118.0
2018-08-13,155.2941176470588,77.5,23.64,23.74,118.0
2018-08-20,158.125,87.5,24.79,3.01,118.0
2018-08-27,176.7741935483871,110.0,24.9,2.71,118.0
2018-09-03,170.6060606060606,92.85714286,25.14,0.61,118.0
2018-09-10,162.94117647058823,91.66666667,25.66,1.84,118.0
2018-09-17,164.75,92.85714286,24.94,11.47,123.0
2018-09-24,153.05555555555554,88.0,25.21,19.4,123.0
2018-10-01,134.44444444444446,81.42857143,25.27,42.37,123.0
2018-10-08,134.84848484848484,71.53846154,24.72,6.24,123.0
2018-10-15,161.61290322580646,93.84615385,24.51,14.47,123.0
2018-10-22,191.93548387096777,115.8333333,24.71,18.14,123.0
2018-10-29,206.1290322580645,125.8333333,24.64,16.06,123.0
2018-11-05,208.23529411764707,128.3333333,24.38,27.53,123.0
2018-11-12,200.8571428571429,111.6666667,24.13,8.79,116.0
2018-11-19,199.71428571428572,110.0,24.74,13.5,116.0
2018-11-26,202.35294117647055,114.1666667,24.81,2.34,111.0
2018-12-03,187.27272727272728,99.33333333,24.7,5.39,111.0
2018-12-10,172.05882352941177,96.78571429,23.34,0.94,106.0
2018-12-17,176.875,100.0,23.96,3.81,106.0
2018-12-24,179.375,116.0,23.73,1.37,106.0
2018-12-31,151.42857142857142,93.84615385,23.14,0.14,101.0
2019-01-07,150.9375,85.33333333,24.14,3.29,101.0
2019-01-14,146.1290322580645,77.85714286,23.37,1.73,101.0
2019-01-21,131.11111111111111,58.0,25.07,0.49,99.0
2019-01-28,114.66666666666669,37.0,24.85,0.3,99.0
2019-02-04,107.77777777777776,34.66666667,25.63,19.59,99.0
2019-02-11,116.47058823529412,47.33333333,24.96,7.49,99.0
2019-02-18,118.125,60.0,24.27,0.56,103.0
2019-02-25,135.16129032258064,83.0,25.58,3.66,103.0
2019-03-04,150.0,97.5,26.74,0.9,103.0
2019-03-11,136.42857142857142,86.0,26.36,0.96,103.0
2019-03-18,126.06060606060606,75.0,26.64,3.34,103.0
2019-03-25,122.42424242424242,46.42857143,27.33,0.2,104.0
2019-04-01,122.57142857142856,50.0,28.71,0.56,104.0
2019-04-08,134.11764705882354,66.25,28.31,1.64,104.0
2019-04-15,121.71399594320488,46.58653846,26.8,19.4,104.0
2019-04-22,109.3103448275862,26.92307692,26.56,2.21,104.0
2019-04-29,127.85714285714286,55.71428571,26.1,5.67,104.0
2019-05-06,155.80645161290323,98.63636364,26.76,0.94,104.0
2019-05-13,191.29032258064515,119.0909091,26.96,1.5,104.0
2019-05-20,163.79310344827587,110.4545455,27.13,2.69,104.0
2019-05-27,138.0,72.91666667,27.44,1.77,104.0
2019-06-03,125.33333333333331,54.16666667,26.5,4.94,104.0
2019-06-10,124.24242424242424,52.85714286,26.55,3.96,104.0
2019-06-17,127.74193548387096,54.58333333,25.61,8.83,104.0
2019-06-24,131.875,59.16666667,25.76,4.39,104.0
2019-07-01,133.79310344827587,72.91666667,26.05,2.1,104.0
2019-07-08,136.25,77.91666667,26.29,2.17,104.0
2019-07-15,137.0,62.85714286,25.14,11.66,104.0
2019-07-22,136.42857142857142,75.83333333,25.16,2.89,104.0
2019-07-29,134.66666666666666,74.16666667,25.73,1.79,104.0
2019-08-05,138.0,77.5,24.81,12.47,104.0
2019-08-12,139.0,80.0,24.55,15.5,104.0
2019-08-19,143.23529411764707,84.16666667,24.41,8.77,104.0
2019-08-26,155.75,105.3846154,24.25,7.46,104.0
2019-09-02,162.05882352941177,106.6666667,25.14,3.87,104.0
2019-09-09,154.11764705882354,98.33333333,25.01,6.01,104.0
2019-09-16,171.25,99.09090909,24.94,5.53,104.0
2019-09-23,156.25,98.18181818,24.67,9.87,104.0
2019-09-30,166.66666666666666,99.23076923,25.11,28.67,104.0
2019-10-07,174.66666666666666,103.3333333,24.79,37.99,104.0
2019-10-14,159.11764705882354,86.53846154,25.14,28.8,104.0
2019-10-21,158.0,65.0,24.13,11.0,104.0
2019-10-28,140.33333333333334,62.5,24.47,11.39,104.0
2019-11-04,161.33333333333334,92.27272727,24.82,4.06,104.0
2019-11-11,220.0,141.25,25.14,9.04,104.0
2019-11-18,187.0967741935484,125.3846154,24.87,3.81,104.0
2019-11-25,181.2121212121212,110.4545455,24.85,9.01,104.0
2019-12-02,194.54545454545453,122.9166667,24.83,1.71,104.0
2019-12-09,269.6969696969697,180.4166667,24.06,6.0,104.0
2019-12-16,348.2352941176471,252.5,24.73,2.2,104.0
2019-12-23,422.8571428571428,338.3333333,24.55,0.53,104.0
2019-12-30,304.0,205.4545455,25.18,0.63,104.0
2020-01-06,256.0,175.4545455,24.02,0.4,104.0
2020-01-13,242.8571428571429,152.2727273,24.34,0.37,104.0
2020-01-20,158.66666666666666,82.08333333,25.53,0.74,104.0
2020-01-27,171.875,89.16666667,24.27,0.01,104.0
2020-02-03,171.0,87.5,25.55,0.04,104.0
2020-02-10,182.5806451612903,100.0,25.55,1.84,104.0
2020-02-17,167.40740740740742,113.75,25.64,0.76,104.0
2020-02-24,166.06060606060606,96.66666667,26.06,0.0,104.0
2020-03-02,148.14814814814815,94.61538462,26.92,1.44,104.0
2020-03-09,146.91623263888889,94.10256410666666,27.0,0.24,104.0
2020-03-16,145.68431712962962,93.58974359333334,27.66,0.97,104.0
2020-03-23,144.45240162037038,93.07692308,27.24,0.53,104.0
2020-03-30,143.22048611111111,92.56410256666666,27.49,5.04,104.0
2020-04-06,141.98857060185185,92.05128205333334,27.36,4.53,104.0
2020-04-13,140.7566550925926,91.53846154,27.15,9.3,104.0
2020-04-20,139.52473958333334,91.02564102666666,26.8,6.49,104.0
2020-04-27,138.29282407407408,90.51282051333334,27.21,2.09,104.0
2020-05-04,137.0609085648148,90.0,26.76,8.46,104.0
2020-05-11,135.82899305555554,88.0,25.99,18.16,104.0
2020-05-18,134.5970775462963,112.0,25.56,9.16,104.0
2020-05-25,133.36516203703704,101.0,26.35,3.46,104.0
2020-06-01,132.13324652777777,107.0,25.7,3.11,104.0
2020-06-08,130.90133101851853,81.11111111,25.41,6.71,104.0
2020-06-15,129.66941550925927,69.0,25.91,4.39,104.0
2020-06-22,128.4375,53.63636364,25.49,6.06,104.0
2020-06-29,124.0,52.27272727,25.44,4.97,104.0
2020-07-06,126.06060606060606,56.66666667,25.39,5.66,104.0
2020-07-13,127.14285714285714,62.0,25.69,8.27,104.0
2020-07-20,138.57142857142858,71.0,24.81,3.87,104.0
2020-07-27,157.14285714285714,95.0,24.61,11.83,104.0
2020-08-03,154.64285714285714,93.07692308,24.35,16.79,104.0
2020-08-10,155.0,98.75,25.04,3.34,104.0
2020-08-17,176.96969696969697,119.0,25.61,0.91,104.0
2020-08-24,173.4375,93.0,25.74,1.57,104.0
2020-08-31,134.44444444444446,79.0,24.63,9.87,104.0
2020-09-07,118.51851851851852,52.0,24.5,8.91,104.0
2020-09-14,117.24137931034484,44.0,24.34,13.84,104.0
2020-09-21,128.57142857142858,60.0,24.64,9.29,104.0
2020-09-28,129.23076923076923,98.33333333,24.59,6.44,104.0
2020-10-05,136.34871794871793,99.911111108,24.86,3.74,104.0
2020-10-12,143.46666666666667,101.488888886,24.4,10.14,104.0
2020-10-19,150.58461538461538,103.066666664,24.83,3.73,104.0
2020-10-26,157.7025641025641,104.644444442,24.89,4.11,104.0
2020-11-02,164.82051282051282,106.22222222,25.59,11.3,104.0
2020-11-09,171.93846153846152,107.799999998,25.29,12.93,104.0
2020-11-16,179.05641025641026,109.377777776,24.99,18.19,104.0
2020-11-23,186.17435897435897,110.955555554,24.11,3.81,104.0
2020-11-30,193.2923076923077,112.533333332,24.16,19.7,104.0
2020-12-07,200.4102564102564,114.11111111,24.51,0.63,104.0
2020-12-14,207.52820512820512,115.688888888,23.94,10.56,104.0
2020-12-21,214.64615384615385,117.266666666,23.83,24.21,104.0
2021-01-04,221.7641025641026,118.844444444,24.59,17.76,104.0
2021-01-11,228.8820512820513,120.422222222,24.42,6.19,104.0
2021-01-18,236.0,122.0,24.0,0.86,104.0
2021-01-25,306.6666666666667,235.0,23.41,1.0,104.0
2021-02-01,357.0,286.6666667,24.02,1.36,104.0
2021-02-08,308.0,239.0,23.94,0.39,104.0
2021-02-15,207.5,109.0,25.06,1.13,104.0
2021-02-22,127.33333333333331,47.0,25.67,0.37,104.0
2021-03-01,123.57142857142856,42.0,25.54,0.8,104.0
2021-03-08,114.48275862068964,31.0,25.82,1.4,104.0
2021-03-15,134.0,67.0,25.9,2.81,104.0
2021-03-22,145.0,74.0,26.52,4.57,104.0
2021-03-29,197.77777777777777,132.0,26.61,0.84,104.0
2021-04-05,218.1818181818182,160.0,26.53,15.11,104.0
2021-04-12,214.54545454545453,156.0,25.32,28.39,104.0
2021-04-19,216.1290322580645,215.0,25.83,1.73,104.0
2021-04-26,189.66666666666663,101.0,25.99,18.79,104.0
2021-05-03,157.66666666666666,88.0,25.69,42.06,104.0
2021-05-10,158.57142857142858,89.0,25.74,10.14,104.0
2021-05-17,189.58333333333337,111.0,25.76,3.49,104.0
2021-05-24,193.375,118.6,24.56,20.36,104.0
2021-05-31,197.16666666666669,126.2,25.24,10.77,104.0
2021-06-07,200.95833333333337,133.8,24.97,7.63,104.0
2021-06-14,204.75,141.4,24.89,5.09,104.0
2021-06-21,208.54166666666669,149.0,24.94,3.9,111.0
2021-06-28,212.33333333333337,141.0,25.36,4.1,111.0
2021-07-05,188.0,123.0,24.88,12.26,111.0
2021-07-12,165.35714285714286,111.0,25.29,6.14,111.0
2021-07-19,184.8148148148148,136.0,24.74,10.67,111.0
2021-07-26,223.33333333333337,141.0,24.91,4.07,111.0
2021-08-02,222.8571428571429,136.0,24.63,6.66,111.0
2021-08-09,243.7037037037037,172.0,24.75,9.41,111.0
2021-08-16,237.1875,135.0,24.78,3.79,111.0
2021-08-23,228.59375,148.0,24.55,7.99,111.0
2021-08-30,220.0,161.0,24.39,5.83,111.0
2021-09-06,211.11111111111111,158.0,24.74,4.46,111.0
2021-09-13,209.41176470588235,150.0,25.19,6.5,111.0
2021-09-20,230.58823529411765,183.0,25.31,8.04,111.0
2021-09-27,247.22222222222223,185.0,24.54,12.1,111.0
2021-10-04,240.8695652173913,182.0,24.85,7.16,111.0
2021-10-11,257.58620689655174,184.0,24.79,8.0,111.0
2021-10-18,259.2857142857143,186.0,24.98,13.49,111.0
2021-10-25,277.037037037037,198.0,24.64,23.61,111.0
2021-11-01,245.3846153846154,189.0,24.19,12.24,111.0
2021-11-08,238.57142857142856,149.0,23.49,16.71,111.0
2021-11-15,261.37931034482756,153.0,24.16,6.16,111.0
2021-11-22,302.0689655172414,210.0,24.43,12.77,111.0
2021-11-29,325.17241379310343,215.0,24.61,5.6,111.0
2021-12-06,362.1428571428572,264.0,24.77,0.94,111.0
2021-12-13,362.8571428571428,269.0,24.34,2.56,111.0
2021-12-20,413.0769230769231,317.0,23.81,0.27,111.0
2021-12-27,404.8,309.0,24.26,0.99,121.0
2022-01-03,399.2307692307692,302.0,24.71,0.69,121.0
2022-01-10,321.8181818181818,243.0,24.79,0.89,121.0
2022-01-17,317.77777777777777,241.1111111,24.47,0.09,121.0
2022-01-24,288.3333333333333,166.0,24.96,0.49,121.0
2022-01-31,348.6666666666667,237.0,24.99,0.14,121.0
2022-02-07,300.35714285714283,167.0,24.69,7.81,121.0
2022-02-14,261.93548387096774,151.0,24.32,0.96,121.0
2022-02-21,268.06451612903226,240.0,25.11,1.07,121.0
2022-02-28,209.67741935483872,137.0,24.99,0.91,121.0
2022-03-07,204.84848484848484,127.0,25.62,1.03,121.0
2022-03-14,230.32258064516128,140.0,25.9,1.63,121.0
2022-03-21,223.8709677419355,144.0,26.42,2.34,176.0
2022-03-28,260.3333333333333,161.0,26.71,6.93,176.0
2022-04-04,272.41379310344826,175.0,25.31,16.8,176.0
2022-04-11,334.48275862068965,230.0,25.81,7.63,176.0
2022-04-18,335.8333333333333,234.0,25.83,8.01,176.0
2022-04-25,273.7931034482759,161.0,26.31,6.74,289.0
2022-05-02,350.0,277.0,26.52,1.44,289.0
2022-05-09,417.5,292.0,24.87,16.59,289.0
2022-05-16,434.8148148148149,327.0,25.15,7.19,289.0
2022-05-23,434.13793103448273,300.0,24.85,5.0,289.0
2022-05-30,434.13793103448273,305.0,24.56,5.46,400.0
2022-06-06,465.9375,316.0,25.06,2.23,400.0
2022-06-13,390.0,293.0,25.07,6.11,400.0
2022-06-20,388.75,277.0,24.91,3.79,400.0
2022-06-27,396.2068965517241,288.0,25.2,6.79,400.0
2022-07-04,381.8181818181818,245.0,24.81,4.13,460.0
2022-07-11,405.3571428571428,242.7272727,24.69,4.87,460.0
2022-07-18,424.8387096774194,292.0,25.0,7.54,460.0
2022-07-25,383.6666666666667,253.0,25.25,6.73,440.0
2022-08-01,391.6666666666667,265.0,23.24,18.54,440.0
2022-08-08,462.6666666666667,326.0,25.0,2.54,430.0
2022-08-15,540.6666666666666,377.0,25.4,3.2,430.0
2022-08-22,548.9285714285714,436.0,24.17,8.17,430.0
2022-08-29,485.7142857142857,364.0,24.24,15.33,430.0
2022-09-05,377.4193548387097,291.0,24.35,7.01,430.0
2022-09-12,340.6896551724138,235.0,24.68,1.81,430.0
2022-09-19,422.0,305.0,25.06,3.96,430.0
2022-09-26,423.75,325.0,24.59,7.53,430.0
2022-10-03,432.5,315.0,24.45,4.91,430.0
2022-10-10,405.86206896551727,282.0,24.51,12.21,430.0
2022-10-17,392.1428571428572,234.0,23.68,12.7,430.0
2022-10-24,400.0,237.0,24.46,4.4,415.0
2022-10-31,406.2962962962963,254.0,24.15,13.71,415.0
2022-11-07,417.4074074074074,310.0,24.09,13.26,415.0
2022-11-14,497.5,336.0,23.54,5.1,415.0
2022-11-21,523.9285714285714,392.0,24.14,0.3,430.0
2022-11-28,444.0740740740741,360.0,24.9,2.64,430.0
2022-12-05,444.22222222222223,248.0,23.07,3.27,430.0
2022-12-12,444.3703703703704,188.0,23.53,3.5,420.0
2022-12-19,444.51851851851853,157.0,23.39,16.21,420.0
2022-12-26,444.6666666666667,192.0,23.41,2.99,420.0
2023-01-02,444.8148148148149,208.0,23.41,0.99,420.0
2023-01-09,456.15384615384613,298.0,22.53,0.23,405.0
2023-01-16,469.6296296296296,364.0,23.12,2.19,405.0
2023-01-23,314.0,182.0,23.88,0.94,405.0
2023-01-30,272.41379310344826,146.0,23.89,7.74,405.0
2023-02-06,239.6428571428571,116.0,23.95,0.43,405.0
2023-02-13,236.55172413793105,99.0,23.33,1.06,405.0
2023-02-20,269.2857142857143,155.0,24.61,0.76,405.0
2023-02-27,330.7142857142857,215.0,24.82,1.66,405.0
2023-03-06,316.2962962962963,202.0,25.71,0.59,405.0
2023-03-13,261.48148148148147,143.0,26.01,5.37,405.0
2023-03-20,256.55172413793105,128.0,26.05,5.81,405.0
2023-03-27,244.13793103448276,133.0,26.99,0.96,405.0
2023-04-03,235.86206896551724,130.9090909,26.02,3.86,405.0
2023-04-10,392.41379310344826,268.1818182,26.99,0.81,325.0
2023-04-17,475.3571428571428,353.0,27.53,3.61,325.0
2023-04-24,283.75,180.0,26.27,19.17,325.0
2023-05-01,264.51612903225805,137.0,25.52,12.69,325.0
2023-05-08,293.6,159.0,25.91,4.86,310.0
2023-05-15,428.8,258.0,26.71,2.31,310.0
2023-05-22,509.6551724137931,394.0,26.57,1.7,310.0
2023-05-29,563.8461538461538,397.0,26.68,2.96,310.0
2023-06-05,471.6666666666667,252.0,26.3,3.01,310.0
2023-06-12,391.6666666666667,186.0,25.87,3.9,310.0
2023-06-19,384.2857142857143,178.0,26.03,4.03,310.0
2023-06-26,321.3333333333333,192.0,25.34,4.47,310.0
2023-07-03,364.3333333333333,214.0,24.57,10.8,310.0
2023-07-10,346.85714285714283,238.0,25.78,3.16,308.0
2023-07-17,404.2857142857143,292.0,25.32,4.3,308.0
2023-07-24,459.11764705882354,300.0,25.57,2.54,308.0
2023-07-31,460.57142857142856,322.0,26.32,1.07,308.0
2023-08-07,357.8787878787879,232.0,26.63,1.57,306.0
2023-08-14,336.7647058823529,217.0,26.46,0.56,306.0
2023-08-21,353.5897435897436,174.0,27.31,2.13,306.0
2023-08-28,361.57894736842104,241.0,26.32,3.23,306.0
2023-09-04,340.4878048780488,208.0,24.21,7.33,306.0
2023-09-11,382.6470588235294,210.0,25.59,4.34,341.0
2023-09-18,386.2857142857143,263.0,25.41,5.49,341.0
2023-09-25,412.1212121212121,284.5454545,25.09,8.69,341.0
2023-10-02,412.97297297297297,255.0,25.42,9.44,341.0
2023-10-09,416.57894736842104,238.0,24.99,18.49,351.0
2023-10-16,422.0,248.0,24.74,13.83,351.0
2023-10-23,436.6666666666667,275.0,25.28,12.31,351.0
2023-10-30,476.0,297.0,25.08,24.84,351.0
2023-11-06,451.1111111111111,292.0,25.26,24.24,351.0
2023-11-13,508.57142857142856,348.0,25.06,24.01,356.0
2023-11-20,474.5161290322581,269.0,25.05,21.96,356.0
